N,J,K,seed,transient_time
100,0.71,-0.06000000000000005,0,6940
100,0.71,-0.06000000000000005,1,4210
100,0.71,-0.06000000000000005,2,9400
100,0.71,-0.07000000000000006,0,7880
100,0.71,-0.07000000000000006,1,9930
100,0.71,-0.07000000000000006,2,9430
100,0.71,-0.08000000000000007,0,5680
100,0.71,-0.08000000000000007,1,8610
100,0.71,-0.08000000000000007,2,6480
100,0.71,-0.09000000000000008,0,4530
100,0.71,-0.09000000000000008,1,6460
100,0.71,-0.09000000000000008,2,9790
100,0.71,-0.09999999999999998,0,9780
100,0.71,-0.09999999999999998,1,9400
100,0.71,-0.09999999999999998,2,9890
100,0.71,-0.10999999999999999,0,5560
100,0.71,-0.10999999999999999,1,9800
100,0.71,-0.10999999999999999,2,9760
100,0.71,-0.12,0,5130
100,0.71,-0.12,1,9000
100,0.71,-0.12,2,4320
100,0.71,-0.13,0,0
100,0.71,-0.13,1,9850
100,0.71,-0.13,2,1590
100,0.71,-0.14,0,6320
100,0.71,-0.14,1,9200
100,0.71,-0.14,2,7920
100,0.71,-0.15000000000000002,0,6950
100,0.71,-0.15000000000000002,1,9570
100,0.71,-0.15000000000000002,2,9820
100,0.71,-0.16000000000000003,0,9680
100,0.71,-0.16000000000000003,1,9420
100,0.71,-0.16000000000000003,2,9790
100,0.71,-0.17000000000000004,0,8930
100,0.71,-0.17000000000000004,1,8980
100,0.71,-0.17000000000000004,2,9650
100,0.71,-0.18000000000000005,0,9710
100,0.71,-0.18000000000000005,1,9600
100,0.71,-0.18000000000000005,2,7550
100,0.71,-0.19000000000000006,0,9880
100,0.71,-0.19000000000000006,1,9920
100,0.71,-0.19000000000000006,2,9480
100,0.71,-0.20000000000000007,0,2510
100,0.71,-0.20000000000000007,1,9880
100,0.71,-0.20000000000000007,2,9880
100,0.71,-0.21000000000000008,0,40
100,0.71,-0.21000000000000008,1,9840
100,0.71,-0.21000000000000008,2,6630
100,0.71,-0.22000000000000008,0,9900
100,0.71,-0.22000000000000008,1,9840
100,0.71,-0.22000000000000008,2,9910
100,0.71,-0.22999999999999998,0,9830
100,0.71,-0.22999999999999998,1,5900
100,0.71,-0.22999999999999998,2,9940
100,0.71,-0.24,0,9780
100,0.71,-0.24,1,9930
100,0.71,-0.24,2,9840
100,0.71,-0.25,0,9930
100,0.71,-0.25,1,9900
100,0.71,-0.25,2,9750
100,0.71,-0.26,0,9820
100,0.71,-0.26,1,9890
100,0.71,-0.26,2,3910
100,0.71,-0.27,0,9940
100,0.71,-0.27,1,9930
100,0.71,-0.27,2,3480
100,0.71,-0.28,0,9910
100,0.71,-0.28,1,9890
100,0.71,-0.28,2,9920
100,0.71,-0.29000000000000004,0,9940
100,0.71,-0.29000000000000004,1,9620
100,0.71,-0.29000000000000004,2,6640
100,0.71,-0.30000000000000004,0,9950
100,0.71,-0.30000000000000004,1,9820
100,0.71,-0.30000000000000004,2,9890
100,0.71,-0.31000000000000005,0,9920
100,0.71,-0.31000000000000005,1,9710
100,0.71,-0.31000000000000005,2,9950
100,0.71,-0.32000000000000006,0,7020
100,0.71,-0.32000000000000006,1,5720
100,0.71,-0.32000000000000006,2,9860
100,0.71,-0.33,0,9810
100,0.71,-0.33,1,9750
100,0.71,-0.33,2,9730
100,0.71,-0.34,0,9880
100,0.71,-0.34,1,9880
100,0.71,-0.34,2,9940
100,0.71,-0.35000000000000003,0,9780
100,0.71,-0.35000000000000003,1,9870
100,0.71,-0.35000000000000003,2,9920
100,0.71,-0.36000000000000004,0,9930
100,0.71,-0.36000000000000004,1,9850
100,0.71,-0.36000000000000004,2,9880
100,0.71,-0.37000000000000005,0,9400
100,0.71,-0.37000000000000005,1,7750
100,0.71,-0.37000000000000005,2,6880
100,0.71,-0.38000000000000006,0,9920
100,0.71,-0.38000000000000006,1,9920
100,0.71,-0.38000000000000006,2,9900
100,0.71,-0.39,0,9780
100,0.71,-0.39,1,9920
100,0.71,-0.39,2,9940
100,0.71,-0.41000000000000003,0,8060
100,0.71,-0.41000000000000003,1,9880
100,0.71,-0.41000000000000003,2,9800
100,0.71,-0.42000000000000004,0,7780
100,0.71,-0.42000000000000004,1,7870
100,0.71,-0.42000000000000004,2,9610
100,0.71,-0.43000000000000005,0,9930
100,0.71,-0.43000000000000005,1,9890
100,0.71,-0.43000000000000005,2,9920
100,0.71,-0.44000000000000006,0,9800
100,0.71,-0.44000000000000006,1,9860
100,0.71,-0.44000000000000006,2,7740
100,0.71,-0.45,0,9860
100,0.71,-0.45,1,9880
100,0.71,-0.45,2,8380
100,0.71,-0.46,0,7570
100,0.71,-0.46,1,9920
100,0.71,-0.46,2,9940
100,0.71,-0.47000000000000003,0,9640
100,0.71,-0.47000000000000003,1,9910
100,0.71,-0.47000000000000003,2,6810
100,0.71,-0.48000000000000004,0,9890
100,0.71,-0.48000000000000004,1,8000
100,0.71,-0.48000000000000004,2,9940
100,0.71,-0.49000000000000005,0,9680
100,0.71,-0.49000000000000005,1,9920
100,0.71,-0.49000000000000005,2,9810
100,0.71,-0.4,0,9940
100,0.71,-0.4,1,5810
100,0.71,-0.4,2,8200
100,0.71,-0.51,0,9910
100,0.71,-0.51,1,9930
100,0.71,-0.51,2,8090
100,0.71,-0.52,0,9670
100,0.71,-0.52,1,8370
100,0.71,-0.52,2,9940
100,0.71,-0.53,0,9890
100,0.71,-0.53,1,9820
100,0.71,-0.53,2,9810
100,0.71,-0.54,0,6550
100,0.71,-0.54,1,9770
100,0.71,-0.54,2,9940
100,0.71,-0.55,0,9950
100,0.71,-0.55,1,9870
100,0.71,-0.55,2,9940
100,0.71,-0.56,0,9940
100,0.71,-0.56,1,9940
100,0.71,-0.56,2,9930
100,0.71,-0.5700000000000001,0,9900
100,0.71,-0.5700000000000001,1,9630
100,0.71,-0.5700000000000001,2,9920
100,0.71,-0.5800000000000001,0,9840
100,0.71,-0.5800000000000001,1,9870
100,0.71,-0.5800000000000001,2,9380
100,0.71,-0.5900000000000001,0,9870
100,0.71,-0.5900000000000001,1,9930
100,0.71,-0.5900000000000001,2,9940
100,0.71,-0.5,0,9910
100,0.71,-0.5,1,8020
100,0.71,-0.5,2,9930
100,0.71,-0.6000000000000001,0,9880
100,0.71,-0.6000000000000001,1,9920
100,0.71,-0.6000000000000001,2,7420
100,0.71,-0.6100000000000001,0,9590
100,0.71,-0.6100000000000001,1,9940
100,0.71,-0.6100000000000001,2,9740
100,0.71,-0.6200000000000001,0,9940
100,0.71,-0.6200000000000001,1,8330
100,0.71,-0.6200000000000001,2,9860
100,0.71,-0.63,0,9966
100,0.71,-0.63,1,9810
100,0.71,-0.63,2,9950
100,0.71,-0.64,0,9950
100,0.71,-0.64,1,9200
100,0.71,-0.64,2,9940
100,0.71,-0.65,0,9720
100,0.71,-0.65,1,9820
100,0.71,-0.65,2,9770
100,0.71,-0.66,0,9940
100,0.71,-0.66,1,9930
100,0.71,-0.66,2,9890
100,0.71,-0.67,0,9840
100,0.71,-0.67,1,9900
100,0.71,-0.67,2,9940
100,0.71,-0.68,0,9640
100,0.71,-0.68,1,9780
100,0.71,-0.68,2,9900
100,0.71,-0.6900000000000001,0,9900
100,0.71,-0.6900000000000001,1,9850
100,0.71,-0.6900000000000001,2,9910
100,0.71,-0.7000000000000001,0,9860
100,0.71,-0.7000000000000001,1,9930
100,0.71,-0.7000000000000001,2,9840
100,0.71,-0.7100000000000001,0,9810
100,0.71,-0.7100000000000001,1,9930
100,0.71,-0.7100000000000001,2,9900
100,0.71,-0.7200000000000001,0,9930
100,0.71,-0.7200000000000001,1,9940
100,0.71,-0.7200000000000001,2,9900
100,0.71,-0.73,0,9830
100,0.71,-0.73,1,9910
100,0.71,-0.73,2,9930
100,0.71,-0.74,0,9540
100,0.71,-0.74,1,9420
100,0.71,-0.74,2,9930
100,0.71,-0.75,0,9940
100,0.71,-0.75,1,9531
100,0.71,-0.75,2,9420
100,0.71,-0.76,0,9530
100,0.71,-0.76,1,9600
100,0.71,-0.76,2,9870
100,0.71,-0.77,0,9880
100,0.71,-0.77,1,9910
100,0.71,-0.77,2,9760
100,0.71,-0.78,0,9860
100,0.71,-0.78,1,9900
100,0.71,-0.78,2,9850
100,0.71,-0.79,0,9840
100,0.71,-0.79,1,9870
100,0.71,-0.79,2,9930
100,0.71,-0.8,0,9900
100,0.71,-0.8,1,9770
100,0.71,-0.8,2,9090
100,0.71,0.010000000000000009,0,6320
100,0.71,0.010000000000000009,1,9721
100,0.71,0.010000000000000009,2,2080
100,0.71,0.020000000000000018,0,2960
100,0.71,0.020000000000000018,1,2270
100,0.71,0.020000000000000018,2,590
100,0.71,0.030000000000000027,0,1960
100,0.71,0.030000000000000027,1,1270
100,0.71,0.030000000000000027,2,50
100,0.71,0.039999999999999925,0,1480
100,0.71,0.039999999999999925,1,820
100,0.71,0.039999999999999925,2,40
100,0.71,0.04999999999999993,0,1170
100,0.71,0.04999999999999993,1,500
100,0.71,0.04999999999999993,2,30
100,0.71,0.05999999999999994,0,970
100,0.71,0.05999999999999994,1,140
100,0.71,0.05999999999999994,2,30
100,0.71,0.06999999999999995,0,810
100,0.71,0.06999999999999995,1,130
100,0.71,0.06999999999999995,2,30
100,0.71,0.07999999999999996,0,80
100,0.71,0.07999999999999996,1,110
100,0.71,0.07999999999999996,2,20
100,0.71,0.08999999999999997,0,80
100,0.71,0.08999999999999997,1,120
100,0.71,0.08999999999999997,2,20
100,0.71,0.09999999999999998,0,70
100,0.71,0.09999999999999998,1,110
100,0.71,0.09999999999999998,2,20
100,0.71,0.0,0,0
100,0.71,0.0,1,0
100,0.71,0.0,2,0
100,0.71,0.10999999999999999,0,70
100,0.71,0.10999999999999999,1,110
100,0.71,0.10999999999999999,2,20
100,0.71,0.12,0,70
100,0.71,0.12,1,100
100,0.71,0.12,2,10
100,0.71,0.13,0,60
100,0.71,0.13,1,100
100,0.71,0.13,2,10
100,0.71,0.14,0,60
100,0.71,0.14,1,100
100,0.71,0.14,2,10
100,0.71,0.15000000000000002,0,50
100,0.71,0.15000000000000002,1,90
100,0.71,0.15000000000000002,2,10
100,0.71,0.15999999999999992,0,50
100,0.71,0.15999999999999992,1,90
100,0.71,0.15999999999999992,2,10
100,0.71,0.16999999999999993,0,50
100,0.71,0.16999999999999993,1,90
100,0.71,0.16999999999999993,2,10
100,0.71,0.17999999999999994,0,50
100,0.71,0.17999999999999994,1,0
100,0.71,0.17999999999999994,2,10
100,0.71,0.18999999999999995,0,50
100,0.71,0.18999999999999995,1,0
100,0.71,0.18999999999999995,2,10
100,0.71,0.2,0,40
100,0.71,0.2,1,0
100,0.71,0.2,2,10
100,0.72,-0.010000000000000009,0,0
100,0.72,-0.010000000000000009,1,0
100,0.72,-0.010000000000000009,2,0
100,0.72,-0.020000000000000018,0,4340
100,0.72,-0.020000000000000018,1,50
100,0.72,-0.020000000000000018,2,0
100,0.72,-0.030000000000000027,0,0
100,0.72,-0.030000000000000027,1,60
100,0.72,-0.030000000000000027,2,0
100,0.72,-0.040000000000000036,0,4980
100,0.72,-0.040000000000000036,1,60
100,0.72,-0.040000000000000036,2,9920
100,0.72,-0.050000000000000044,0,6260
100,0.72,-0.050000000000000044,1,7700
100,0.72,-0.050000000000000044,2,0
100,0.72,-0.06000000000000005,0,9840
100,0.72,-0.06000000000000005,1,9910
100,0.72,-0.06000000000000005,2,0
100,0.72,-0.07000000000000006,0,0
100,0.72,-0.07000000000000006,1,9880
100,0.72,-0.07000000000000006,2,2750
100,0.72,-0.08000000000000007,0,9860
100,0.72,-0.08000000000000007,1,9730
100,0.72,-0.08000000000000007,2,5220
100,0.72,-0.09000000000000008,0,5760
100,0.72,-0.09000000000000008,1,9210
100,0.72,-0.09000000000000008,2,2930
100,0.72,-0.09999999999999998,0,9930
100,0.72,-0.09999999999999998,1,9840
100,0.72,-0.09999999999999998,2,9850
100,0.72,-0.10999999999999999,0,9880
100,0.72,-0.10999999999999999,1,9730
100,0.72,-0.10999999999999999,2,9190
100,0.72,-0.12,0,9890
100,0.72,-0.12,1,9760
100,0.72,-0.12,2,0
100,0.72,-0.13,0,9890
100,0.72,-0.13,1,9700
100,0.72,-0.13,2,4400
100,0.72,-0.14,0,9930
100,0.72,-0.14,1,9860
100,0.72,-0.14,2,7450
100,0.72,-0.15000000000000002,0,9590
100,0.72,-0.15000000000000002,1,9940
100,0.72,-0.15000000000000002,2,9840
100,0.72,-0.16000000000000003,0,9940
100,0.72,-0.16000000000000003,1,9470
100,0.72,-0.16000000000000003,2,9930
100,0.72,-0.17000000000000004,0,9280
100,0.72,-0.17000000000000004,1,9740
100,0.72,-0.17000000000000004,2,9910
100,0.72,-0.18000000000000005,0,9680
100,0.72,-0.18000000000000005,1,9900
100,0.72,-0.18000000000000005,2,9570
100,0.72,-0.19000000000000006,0,9880
100,0.72,-0.19000000000000006,1,9790
100,0.72,-0.19000000000000006,2,9920
100,0.72,-0.20000000000000007,0,9630
100,0.72,-0.20000000000000007,1,9800
100,0.72,-0.20000000000000007,2,5930
100,0.72,-0.21000000000000008,0,9940
100,0.72,-0.21000000000000008,1,9550
100,0.72,-0.21000000000000008,2,5460
100,0.72,-0.22000000000000008,0,9910
100,0.72,-0.22000000000000008,1,9920
100,0.72,-0.22000000000000008,2,9930
100,0.72,-0.22999999999999998,0,9290
100,0.72,-0.22999999999999998,1,9910
100,0.72,-0.22999999999999998,2,9930
100,0.72,-0.24,0,9950
100,0.72,-0.24,1,9930
100,0.72,-0.24,2,9930
100,0.72,-0.25,0,5470
100,0.72,-0.25,1,9860
100,0.72,-0.25,2,9730
100,0.72,-0.26,0,9940
100,0.72,-0.26,1,7100
100,0.72,-0.26,2,6930
100,0.72,-0.27,0,9700
100,0.72,-0.27,1,9900
100,0.72,-0.27,2,4860
100,0.72,-0.28,0,9930
100,0.72,-0.28,1,9820
100,0.72,-0.28,2,7080
100,0.72,-0.29000000000000004,0,8870
100,0.72,-0.29000000000000004,1,9940
100,0.72,-0.29000000000000004,2,9930
100,0.72,-0.30000000000000004,0,9710
100,0.72,-0.30000000000000004,1,5660
100,0.72,-0.30000000000000004,2,9900
100,0.72,-0.31000000000000005,0,9300
100,0.72,-0.31000000000000005,1,9540
100,0.72,-0.31000000000000005,2,9720
100,0.72,-0.32000000000000006,0,9880
100,0.72,-0.32000000000000006,1,9920
100,0.72,-0.32000000000000006,2,9930
100,0.72,-0.33,0,9900
100,0.72,-0.33,1,9870
100,0.72,-0.33,2,9370
100,0.72,-0.34,0,9760
100,0.72,-0.34,1,9910
100,0.72,-0.34,2,9800
100,0.72,-0.35000000000000003,0,7210
100,0.72,-0.35000000000000003,1,9910
100,0.72,-0.35000000000000003,2,9900
100,0.72,-0.36000000000000004,0,9900
100,0.72,-0.36000000000000004,1,9910
100,0.72,-0.36000000000000004,2,9830
100,0.72,-0.37000000000000005,0,8240
100,0.72,-0.37000000000000005,1,9920
100,0.72,-0.37000000000000005,2,9750
100,0.72,-0.38000000000000006,0,9660
100,0.72,-0.38000000000000006,1,7380
100,0.72,-0.38000000000000006,2,9930
100,0.72,-0.39,0,7750
100,0.72,-0.39,1,9800
100,0.72,-0.39,2,6480
100,0.72,-0.41000000000000003,0,9930
100,0.72,-0.41000000000000003,1,7760
100,0.72,-0.41000000000000003,2,9310
100,0.72,-0.42000000000000004,0,9880
100,0.72,-0.42000000000000004,1,9910
100,0.72,-0.42000000000000004,2,9860
100,0.72,-0.43000000000000005,0,9940
100,0.72,-0.43000000000000005,1,9940
100,0.72,-0.43000000000000005,2,9840
100,0.72,-0.44000000000000006,0,9880
100,0.72,-0.44000000000000006,1,7730
100,0.72,-0.44000000000000006,2,9550
100,0.72,-0.45,0,9940
100,0.72,-0.45,1,9920
100,0.72,-0.45,2,9940
100,0.72,-0.46,0,9890
100,0.72,-0.46,1,9920
100,0.72,-0.46,2,9940
100,0.72,-0.47000000000000003,0,9920
100,0.72,-0.47000000000000003,1,9950
100,0.72,-0.47000000000000003,2,9760
100,0.72,-0.48000000000000004,0,9810
100,0.72,-0.48000000000000004,1,9670
100,0.72,-0.48000000000000004,2,9930
100,0.72,-0.49000000000000005,0,9900
100,0.72,-0.49000000000000005,1,9470
100,0.72,-0.49000000000000005,2,9930
100,0.72,-0.4,0,9920
100,0.72,-0.4,1,9930
100,0.72,-0.4,2,9830
100,0.72,-0.51,0,9880
100,0.72,-0.51,1,7280
100,0.72,-0.51,2,9910
100,0.72,-0.52,0,7430
100,0.72,-0.52,1,8340
100,0.72,-0.52,2,9900
100,0.72,-0.53,0,9930
100,0.72,-0.53,1,9950
100,0.72,-0.53,2,9860
100,0.72,-0.54,0,9940
100,0.72,-0.54,1,9880
100,0.72,-0.54,2,9930
100,0.72,-0.55,0,9950
100,0.72,-0.55,1,9910
100,0.72,-0.55,2,9940
100,0.72,-0.56,0,9820
100,0.72,-0.56,1,9930
100,0.72,-0.56,2,7780
100,0.72,-0.5700000000000001,0,9940
100,0.72,-0.5700000000000001,1,9920
100,0.72,-0.5700000000000001,2,9940
100,0.72,-0.5800000000000001,0,7470
100,0.72,-0.5800000000000001,1,9890
100,0.72,-0.5800000000000001,2,9870
100,0.72,-0.5900000000000001,0,9940
100,0.72,-0.5900000000000001,1,9940
100,0.72,-0.5900000000000001,2,9940
100,0.72,-0.5,0,9910
100,0.72,-0.5,1,9860
100,0.72,-0.5,2,9950
100,0.72,-0.6000000000000001,0,9940
100,0.72,-0.6000000000000001,1,9860
100,0.72,-0.6000000000000001,2,9920
100,0.72,-0.6100000000000001,0,9770
100,0.72,-0.6100000000000001,1,7450
100,0.72,-0.6100000000000001,2,9940
100,0.72,-0.6200000000000001,0,9850
100,0.72,-0.6200000000000001,1,9560
100,0.72,-0.6200000000000001,2,9770
100,0.72,-0.63,0,9900
100,0.72,-0.63,1,9620
100,0.72,-0.63,2,9740
100,0.72,-0.64,0,9800
100,0.72,-0.64,1,9950
100,0.72,-0.64,2,9900
100,0.72,-0.65,0,9880
100,0.72,-0.65,1,9290
100,0.72,-0.65,2,9910
100,0.72,-0.66,0,9630
100,0.72,-0.66,1,9780
100,0.72,-0.66,2,9920
100,0.72,-0.67,0,9380
100,0.72,-0.67,1,9730
100,0.72,-0.67,2,9930
100,0.72,-0.68,0,9930
100,0.72,-0.68,1,9710
100,0.72,-0.68,2,9430
100,0.72,-0.6900000000000001,0,9580
100,0.72,-0.6900000000000001,1,7510
100,0.72,-0.6900000000000001,2,9940
100,0.72,-0.7000000000000001,0,9860
100,0.72,-0.7000000000000001,1,9840
100,0.72,-0.7000000000000001,2,9890
100,0.72,-0.7100000000000001,0,9890
100,0.72,-0.7100000000000001,1,9910
100,0.72,-0.7100000000000001,2,9720
100,0.72,-0.7200000000000001,0,9160
100,0.72,-0.7200000000000001,1,9840
100,0.72,-0.7200000000000001,2,9580
100,0.72,-0.73,0,9650
100,0.72,-0.73,1,9780
100,0.72,-0.73,2,9370
100,0.72,-0.74,0,9920
100,0.72,-0.74,1,9920
100,0.72,-0.74,2,9790
100,0.72,-0.75,0,9920
100,0.72,-0.75,1,9870
100,0.72,-0.75,2,9900
100,0.72,-0.76,0,9850
100,0.72,-0.76,1,9940
100,0.72,-0.76,2,9830
100,0.72,-0.77,0,9710
100,0.72,-0.77,1,9590
100,0.72,-0.77,2,9830
100,0.72,-0.78,0,9900
100,0.72,-0.78,1,9880
100,0.72,-0.78,2,9250
100,0.72,-0.79,0,9870
100,0.72,-0.79,1,9890
100,0.72,-0.79,2,8570
100,0.72,-0.8,0,9780
100,0.72,-0.8,1,9480
100,0.72,-0.8,2,9890
100,0.72,0.010000000000000009,0,6410
100,0.72,0.010000000000000009,1,9885
100,0.72,0.010000000000000009,2,2090
100,0.72,0.020000000000000018,0,3010
100,0.72,0.020000000000000018,1,2280
100,0.72,0.020000000000000018,2,600
100,0.72,0.030000000000000027,0,2010
100,0.72,0.030000000000000027,1,1280
100,0.72,0.030000000000000027,2,50
100,0.72,0.039999999999999925,0,1520
100,0.72,0.039999999999999925,1,830
100,0.72,0.039999999999999925,2,40
100,0.72,0.04999999999999993,0,1210
100,0.72,0.04999999999999993,1,500
100,0.72,0.04999999999999993,2,30
100,0.72,0.05999999999999994,0,1000
100,0.72,0.05999999999999994,1,140
100,0.72,0.05999999999999994,2,30
100,0.72,0.06999999999999995,0,840
100,0.72,0.06999999999999995,1,120
100,0.72,0.06999999999999995,2,20
100,0.72,0.07999999999999996,0,80
100,0.72,0.07999999999999996,1,110
100,0.72,0.07999999999999996,2,20
100,0.72,0.08999999999999997,0,80
100,0.72,0.08999999999999997,1,110
100,0.72,0.08999999999999997,2,20
100,0.72,0.09999999999999998,0,70
100,0.72,0.09999999999999998,1,110
100,0.72,0.09999999999999998,2,20
100,0.72,0.0,0,0
100,0.72,0.0,1,0
100,0.72,0.0,2,0
100,0.72,0.10999999999999999,0,70
100,0.72,0.10999999999999999,1,100
100,0.72,0.10999999999999999,2,20
100,0.72,0.12,0,70
100,0.72,0.12,1,100
100,0.72,0.12,2,10
100,0.72,0.13,0,60
100,0.72,0.13,1,100
100,0.72,0.13,2,10
100,0.72,0.14,0,60
100,0.72,0.14,1,100
100,0.72,0.14,2,10
100,0.72,0.15000000000000002,0,50
100,0.72,0.15000000000000002,1,90
100,0.72,0.15000000000000002,2,10
100,0.72,0.15999999999999992,0,50
100,0.72,0.15999999999999992,1,90
100,0.72,0.15999999999999992,2,10
100,0.72,0.16999999999999993,0,50
100,0.72,0.16999999999999993,1,90
100,0.72,0.16999999999999993,2,10
100,0.72,0.17999999999999994,0,50
100,0.72,0.17999999999999994,1,0
100,0.72,0.17999999999999994,2,10
100,0.72,0.18999999999999995,0,50
100,0.72,0.18999999999999995,1,0
100,0.72,0.18999999999999995,2,10
100,0.72,0.2,0,40
100,0.72,0.2,1,0
100,0.72,0.2,2,10
100,0.73,-0.010000000000000009,0,0
100,0.73,-0.010000000000000009,1,0
100,0.73,-0.010000000000000009,2,0
100,0.73,-0.020000000000000018,0,0
100,0.73,-0.020000000000000018,1,50
100,0.73,-0.020000000000000018,2,0
100,0.73,-0.030000000000000027,0,0
100,0.73,-0.030000000000000027,1,60
100,0.73,-0.030000000000000027,2,0
100,0.73,-0.040000000000000036,0,0
100,0.73,-0.040000000000000036,1,60
100,0.73,-0.040000000000000036,2,0
100,0.73,-0.050000000000000044,0,0
100,0.73,-0.050000000000000044,1,8350
100,0.73,-0.050000000000000044,2,4500
100,0.73,-0.06000000000000005,0,0
100,0.73,-0.06000000000000005,1,9260
100,0.73,-0.06000000000000005,2,5540
100,0.73,-0.07000000000000006,0,9600
100,0.73,-0.07000000000000006,1,9880
100,0.73,-0.07000000000000006,2,9830
100,0.73,-0.08000000000000007,0,9910
100,0.73,-0.08000000000000007,1,9910
100,0.73,-0.08000000000000007,2,9890
100,0.73,-0.09000000000000008,0,0
100,0.73,-0.09000000000000008,1,9490
100,0.73,-0.09000000000000008,2,9630
100,0.73,-0.09999999999999998,0,6360
100,0.73,-0.09999999999999998,1,9660
100,0.73,-0.09999999999999998,2,9940
100,0.73,-0.10999999999999999,0,3110
100,0.73,-0.10999999999999999,1,9890
100,0.73,-0.10999999999999999,2,9830
100,0.73,-0.12,0,9910
100,0.73,-0.12,1,9810
100,0.73,-0.12,2,9930
100,0.73,-0.13,0,9830
100,0.73,-0.13,1,9900
100,0.73,-0.13,2,0
100,0.73,-0.14,0,9740
100,0.73,-0.14,1,3560
100,0.73,-0.14,2,9760
100,0.73,-0.15000000000000002,0,9830
100,0.73,-0.15000000000000002,1,9900
100,0.73,-0.15000000000000002,2,2110
100,0.73,-0.16000000000000003,0,9700
100,0.73,-0.16000000000000003,1,9940
100,0.73,-0.16000000000000003,2,9910
100,0.73,-0.17000000000000004,0,9910
100,0.73,-0.17000000000000004,1,9860
100,0.73,-0.17000000000000004,2,9940
100,0.73,-0.18000000000000005,0,9930
100,0.73,-0.18000000000000005,1,4490
100,0.73,-0.18000000000000005,2,9550
100,0.73,-0.19000000000000006,0,9740
100,0.73,-0.19000000000000006,1,9900
100,0.73,-0.19000000000000006,2,9930
100,0.73,-0.20000000000000007,0,9890
100,0.73,-0.20000000000000007,1,8820
100,0.73,-0.20000000000000007,2,6420
100,0.73,-0.21000000000000008,0,8030
100,0.73,-0.21000000000000008,1,9910
100,0.73,-0.21000000000000008,2,9700
100,0.73,-0.22000000000000008,0,9790
100,0.73,-0.22000000000000008,1,9940
100,0.73,-0.22000000000000008,2,9860
100,0.73,-0.22999999999999998,0,9270
100,0.73,-0.22999999999999998,1,9930
100,0.73,-0.22999999999999998,2,8680
100,0.73,-0.24,0,9860
100,0.73,-0.24,1,9830
100,0.73,-0.24,2,9670
100,0.73,-0.25,0,9220
100,0.73,-0.25,1,9820
100,0.73,-0.25,2,9840
100,0.73,-0.26,0,9930
100,0.73,-0.26,1,9910
100,0.73,-0.26,2,4610
100,0.73,-0.27,0,9780
100,0.73,-0.27,1,9900
100,0.73,-0.27,2,9940
100,0.73,-0.28,0,9900
100,0.73,-0.28,1,9860
100,0.73,-0.28,2,9910
100,0.73,-0.29000000000000004,0,9950
100,0.73,-0.29000000000000004,1,9870
100,0.73,-0.29000000000000004,2,9850
100,0.73,-0.30000000000000004,0,9940
100,0.73,-0.30000000000000004,1,8010
100,0.73,-0.30000000000000004,2,9770
100,0.73,-0.31000000000000005,0,9730
100,0.73,-0.31000000000000005,1,6950
100,0.73,-0.31000000000000005,2,9880
100,0.73,-0.32000000000000006,0,8660
100,0.73,-0.32000000000000006,1,9930
100,0.73,-0.32000000000000006,2,9950
100,0.73,-0.33,0,9910
100,0.73,-0.33,1,9640
100,0.73,-0.33,2,9920
100,0.73,-0.34,0,9690
100,0.73,-0.34,1,6830
100,0.73,-0.34,2,9820
100,0.73,-0.35000000000000003,0,9270
100,0.73,-0.35000000000000003,1,9920
100,0.73,-0.35000000000000003,2,9930
100,0.73,-0.36000000000000004,0,9900
100,0.73,-0.36000000000000004,1,9580
100,0.73,-0.36000000000000004,2,9520
100,0.73,-0.37000000000000005,0,9910
100,0.73,-0.37000000000000005,1,9890
100,0.73,-0.37000000000000005,2,9910
100,0.73,-0.38000000000000006,0,9910
100,0.73,-0.38000000000000006,1,9910
100,0.73,-0.38000000000000006,2,7120
100,0.73,-0.39,0,9860
100,0.73,-0.39,1,9880
100,0.73,-0.39,2,9950
100,0.73,-0.41000000000000003,0,9840
100,0.73,-0.41000000000000003,1,7880
100,0.73,-0.41000000000000003,2,9760
100,0.73,-0.42000000000000004,0,9770
100,0.73,-0.42000000000000004,1,9780
100,0.73,-0.42000000000000004,2,9660
100,0.73,-0.43000000000000005,0,9860
100,0.73,-0.43000000000000005,1,9870
100,0.73,-0.43000000000000005,2,9950
100,0.73,-0.44000000000000006,0,6160
100,0.73,-0.44000000000000006,1,9950
100,0.73,-0.44000000000000006,2,9910
100,0.73,-0.45,0,9870
100,0.73,-0.45,1,9800
100,0.73,-0.45,2,9930
100,0.73,-0.46,0,9940
100,0.73,-0.46,1,9840
100,0.73,-0.46,2,9950
100,0.73,-0.47000000000000003,0,9760
100,0.73,-0.47000000000000003,1,8110
100,0.73,-0.47000000000000003,2,8200
100,0.73,-0.48000000000000004,0,9810
100,0.73,-0.48000000000000004,1,7550
100,0.73,-0.48000000000000004,2,9780
100,0.73,-0.49000000000000005,0,9940
100,0.73,-0.49000000000000005,1,9940
100,0.73,-0.49000000000000005,2,9890
100,0.73,-0.4,0,9690
100,0.73,-0.4,1,9930
100,0.73,-0.4,2,9760
100,0.73,-0.51,0,9860
100,0.73,-0.51,1,9950
100,0.73,-0.51,2,9910
100,0.73,-0.52,0,9910
100,0.73,-0.52,1,6760
100,0.73,-0.52,2,9940
100,0.73,-0.53,0,9810
100,0.73,-0.53,1,9940
100,0.73,-0.53,2,9930
100,0.73,-0.54,0,9920
